ts_ms,id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
1237375,280,8,70,99,85,48,0,200,128,253
1237395,2047,8,3,51,12,141,225,32,39,52
1237405,280,8,170,103,85,48,0,200,224,253
1237425,280,8,62,105,85,48,1,200,112,254
1237445,280,8,31,106,85,48,1,200,80,254
1237445,280,8,64,107,85,48,1,200,112,254
1237465,280,8,146,109,85,48,1,200,192,254
1237475,280,8,163,110,85,48,1,200,208,254
1237485,280,8,148,111,85,48,1,200,192,254
1237495,2047,8,4,153,22,28,106,170,188,16
1237505,280,8,150,97,85,48,1,200,208,254
1237515,280,8,167,98,85,48,1,200,224,254
1237525,280,8,168,99,85,48,1,200,224,254
1237545,1021,8,0,0,0,60,32,0,0,128
1237545,280,8,219,101,85,48,1,200,16,255
1237615,2047,8,5,18,32,161,64,4,128,82
1237625,280,8,33,108,85,48,0,200,80,255
1237625,280,8,98,109,85,48,0,200,144,255
1237635,280,8,84,111,85,48,0,200,128,255
1237635,1021,8,2,0,0,0,0,0,0,144
1237655,280,8,85,96,85,48,0,200,144,255
1237665,280,8,102,97,85,48,0,200,160,255
1237685,280,8,152,99,85,48,0,200,208,255
1237695,2047,8,6,88,55,91,7,176,204,200
1237725,280,8,123,102,85,48,0,200,176,255
1237735,280,8,124,103,85,48,0,200,176,255
1237775,280,8,177,107,85,48,1,200,224,255
1237795,280,8,179,109,85,48,1,200,224,255
1237805,280,8,181,111,85,48,1,200,224,255
1237825,280,8,216,97,85,48,1,200,16,0
1237836,280,8,217,98,85,48,1,200,16,0
1237865,280,8,187,101,85,48,1,200,240,255
1237905,2047,8,8,128,68,0,144,98,20,48
1237915,280,8,174,105,85,48,0,200,224,255
1237925,280,8,209,107,85,48,0,200,0,0
1237965,280,8,163,110,85,48,0,200,208,255
1237975,280,8,180,111,85,48,0,200,224,255
1238005,2047,8,9,239,128,64,130,128,0,0
1238035,280,8,203,101,85,48,0,200,0,0
1238045,280,8,220,102,85,48,0,200,16,0
1238065,280,8,231,105,85,48,0,200,24,0
1238075,280,8,8,106,85,48,0,200,56,0
1238085,280,8,233,107,85,48,0,200,24,0
1238105,1021,8,1,0,6,0,0,8,18,128
1238105,280,8,235,109,85,48,0,200,24,0
1238135,280,8,222,96,85,48,0,200,24,0
1238145,1021,8,2,0,0,0,0,0,0,144
1238145,280,8,190,97,85,48,0,200,248,255
1238155,280,8,241,99,85,48,0,200,40,0
1238195,280,8,227,101,85,48,0,200,24,0
1238215,280,8,21,103,85,48,0,200,72,0
1238225,280,8,231,105,85,48,0,200,24,0
1238245,280,8,25,107,85,48,0,200,72,0
1238255,280,8,26,108,85,48,0,200,72,0
1238265,280,8,11,109,85,48,0,200,56,0
1238285,280,8,93,111,85,48,0,200,136,0
1238295,2047,8,3,51,12,141,225,32,39,52
1238315,280,8,48,98,85,48,0,200,104,0
1238325,280,8,97,99,85,48,0,200,152,0
1238355,280,8,83,101,85,48,0,200,136,0
1238375,280,8,101,103,85,48,0,200,152,0
1238405,2047,8,4,153,22,28,106,170,188,16
1238405,280,8,153,107,85,48,0,200,200,0
1238445,280,8,156,110,85,48,0,200,200,0
1238455,280,8,157,111,85,48,0,200,200,0
1238465,280,8,111,97,85,48,0,200,168,0
1238485,280,8,193,99,85,48,0,200,248,0
1238505,2047,8,5,18,32,161,64,4,128,82
1238515,280,8,163,101,85,48,0,200,216,0
1238525,280,8,196,102,85,48,0,200,248,0
1238525,280,8,230,103,85,48,0,200,24,1
1238545,1021,8,0,0,0,60,32,0,0,128
1238555,280,8,217,106,85,48,0,200,8,1
1238585,280,8,236,109,85,48,0,200,24,1
1238625,280,8,223,96,85,48,0,200,24,1
1238635,280,8,224,97,85,48,0,200,24,1
1238645,280,8,242,99,85,48,0,200,40,1
1238665,280,8,228,101,85,48,0,200,24,1
1238685,280,8,5,102,85,48,0,200,56,1
1238685,280,8,6,103,85,48,0,200,56,1
1238705,280,8,24,105,85,48,0,200,72,1
1238715,280,8,25,106,85,48,0,200,72,1
1238755,280,8,28,109,85,48,0,200,72,1
1238775,280,8,78,111,85,48,0,200,120,1
1238795,280,8,48,97,85,48,0,200,104,1
1238805,280,8,2,99,85,48,0,200,56,1
1238835,280,8,52,101,85,48,0,200,104,1
1238845,280,8,69,102,85,48,0,200,120,1
1238865,280,8,40,105,85,48,0,200,88,1
1238895,2047,8,9,239,128,64,130,128,0,0
1238905,280,8,76,109,85,48,0,200,120,1
1238925,280,8,62,111,85,48,0,200,104,1
1238945,280,8,63,96,85,48,0,200,120,1
1238965,280,8,66,99,85,48,0,200,120,1
1238975,280,8,35,100,85,48,0,200,88,1
1238995,2047,8,1,165,78,67,67,165,84,1
1238995,1016,8,3,8,128,0,25,73,20,33
1239005,280,8,6,103,85,48,0,200,56,1
1239025,280,8,40,105,85,48,0,200,88,1
1239075,280,8,44,109,85,48,0,200,88,1
1239115,280,8,32,97,85,48,0,200,88,1
1239135,280,8,34,99,85,48,0,200,88,1
1239155,280,8,20,101,85,48,0,200,72,1
1239155,1021,8,2,0,0,0,0,0,0,144
1239175,280,8,38,103,85,48,0,200,88,1
1239195,280,8,24,105,85,48,0,200,72,1
1239215,280,8,58,107,85,48,0,200,104,1
1239225,280,8,60,109,85,48,0,200,104,1
1239245,280,8,78,111,85,48,0,200,120,1
1239255,280,8,79,96,85,48,0,200,136,1
1239275,280,8,113,98,85,48,0,200,168,1
1239285,280,8,98,99,85,48,0,200,152,1
1239295,2047,8,4,153,22,28,106,170,188,16
1239305,280,8,100,101,85,48,0,200,152,1
1239315,280,8,117,102,85,48,0,200,168,1
1239315,280,8,102,103,85,48,0,200,152,1
1239345,280,8,120,105,85,48,0,200,168,1
1239375,280,8,154,107,85,48,0,200,200,1
1239405,2047,8,5,18,32,161,64,4,128,82
1239415,280,8,255,111,85,48,0,200,40,2
1239435,280,8,1,97,85,48,0,200,56,2
1239445,280,8,114,99,85,48,0,200,168,1
1239465,280,8,228,101,85,48,0,200,24,1
1239505,2047,8,6,88,55,91,7,176,204,200
1239505,280,8,166,105,85,48,0,200,216,255
1239515,280,8,232,107,85,48,0,200,24,255
1239525,280,8,233,108,85,48,0,200,24,255
1239535,280,8,250,109,85,48,0,200,40,255
1239535,1021,8,0,0,0,60,32,0,0,128
1239575,280,8,139,111,85,48,0,200,184,254
1239605,2047,8,7,38,0,133,32,68,35,112
1239625,280,8,210,101,85,48,0,200,8,255
1239635,280,8,227,102,85,48,0,200,24,255
1239635,1021,8,2,0,0,0,0,0,0,144
1239645,280,8,37,104,85,48,0,200,88,255
1239655,280,8,102,105,85,48,0,200,152,255
1239675,280,8,151,106,85,48,0,200,200,255
1239685,280,8,168,107,85,48,0,200,216,255
1239695,280,8,219,109,85,48,0,200,8,0
1239715,280,8,44,110,85,48,0,200,88,0
1239725,280,8,109,111,85,48,0,200,152,0
1239745,280,8,95,97,85,48,0,200,152,0
1239755,280,8,96,98,85,48,0,200,152,0
1239765,280,8,145,99,85,48,0,200,200,0
1239795,280,8,212,101,85,48,0,200,8,1
1239815,280,8,181,103,85,48,0,200,232,0
1239825,280,8,199,105,85,48,0,200,248,0
1239845,280,8,105,107,85,48,0,200,152,0
1239865,280,8,58,108,85,48,0,200,104,0
1239905,2047,8,1,165,78,67,67,165,84,1
1239925,280,8,32,99,85,48,0,200,88,255
1239935,280,8,1,100,85,48,0,200,56,255
1239955,280,8,227,102,85,48,0,200,24,255
1239965,280,8,244,103,85,48,0,200,40,255
1239995,280,8,22,105,85,48,0,200,72,255
1240005,2047,8,2,71,86,109,142,81,207,39
1240025,280,8,219,109,85,48,0,200,8,0
1240035,280,8,220,110,85,48,0,200,8,0
1240045,1021,8,0,0,0,60,32,0,0,128
1240055,280,8,206,96,85,48,0,200,8,0
1240065,280,8,207,97,85,48,0,200,8,0
1240085,280,8,208,98,85,48,0,200,8,0
1240085,280,8,209,99,85,48,0,200,8,0
1240095,1021,8,1,0,6,0,0,8,18,128
1240115,280,8,116,102,85,48,0,200,168,0
1240125,280,8,133,103,85,48,0,200,184,0
1240145,280,8,215,105,85,48,0,200,8,0
1240155,280,8,216,106,85,48,0,200,8,0
1240165,280,8,217,107,85,48,0,200,8,0
1240175,280,8,218,108,85,48,0,200,8,0
1240185,280,8,219,109,85,48,0,200,8,0
1240195,2047,8,4,153,22,28,106,170,188,16
1240205,280,8,221,111,85,48,0,200,8,0
1240235,280,8,207,97,85,48,0,200,8,0
1240275,280,8,211,101,85,48,0,200,8,0
1240285,280,8,213,103,85,48,0,200,8,0
1240305,280,8,23,105,85,112,0,200,8,0
1240315,280,8,40,106,85,112,0,216,8,0
1240355,280,8,43,109,85,112,0,216,8,0
1240515,280,8,43,109,85,112,0,216,8,0
1240525,280,8,45,111,85,112,0,216,8,0
1240545,280,8,31,97,85,112,0,216,8,0
1240565,280,8,32,98,85,112,0,216,8,0
1240615,1021,8,1,0,6,0,0,8,18,128
1240615,2047,8,8,128,68,0,144,98,20,48
1240655,280,8,190,107,50,48,0,216,0,0
1240655,1021,8,2,0,0,0,0,0,0,144
1240695,280,8,194,111,50,48,0,216,0,0
1240715,280,8,180,97,50,48,0,216,0,0
1240735,280,8,182,99,50,48,0,216,0,0
1240775,280,8,186,103,50,48,0,216,0,0
1240815,280,8,190,107,50,48,0,216,0,0
1240855,280,8,194,111,50,48,0,216,0,0
1240895,280,8,182,99,50,48,0,216,0,0
1240935,280,8,186,103,50,48,0,216,0,0
1240975,280,8,190,107,50,48,0,216,0,0
1241015,280,8,194,111,50,48,0,216,0,0
1241055,280,8,182,99,50,48,0,216,0,0
1241095,280,8,186,103,50,48,0,216,0,0
1241105,2047,8,4,153,22,28,106,170,188,16
1241125,280,8,190,107,50,48,0,216,0,0
1241145,280,8,191,108,50,48,0,216,0,0
1241235,280,8,184,101,50,48,0,216,0,0
1241275,280,8,188,105,50,48,0,216,0,0
1241305,2047,8,6,88,55,91,7,176,204,200
1241315,280,8,192,109,50,48,0,216,0,0
1241325,280,8,194,111,50,48,0,216,0,0
1241345,280,8,180,97,50,48,0,216,0,0
1241415,280,8,186,103,50,48,0,216,0,0
1241455,280,8,190,107,50,48,0,216,0,0
1241615,2047,8,9,239,128,64,130,128,0,0
1241615,1021,8,1,0,6,0,0,8,18,128
1241655,280,8,194,111,50,48,0,216,0,0
1241655,1021,8,2,0,0,0,0,0,0,144
1241695,280,8,182,99,50,48,0,216,0,0
1241715,280,8,184,101,50,48,0,216,0,0
1241755,280,8,188,105,50,48,0,216,0,0
1241795,280,8,192,109,50,48,0,216,0,0
1241805,2047,8,2,71,86,109,142,81,207,39
1241805,280,8,194,111,50,48,0,216,0,0
1241825,280,8,180,97,50,48,0,216,0,0
1241835,280,8,181,98,50,48,0,216,0,0
1241875,280,8,184,101,50,48,0,216,0,0
1241915,280,8,188,105,50,48,0,216,0,0
1241955,280,8,192,109,50,48,0,216,0,0
1241995,280,8,180,97,50,48,0,216,0,0
1242005,2047,8,4,153,22,28,106,170,188,16
1242035,280,8,168,101,50,48,0,200,0,0
1242115,2047,8,5,18,32,161,64,4,128,82
1242115,1021,8,1,0,6,0,0,8,18,128
1242145,280,8,164,97,50,48,0,200,0,0
1242145,1021,8,2,0,0,0,0,0,0,144
1242185,280,8,167,100,50,48,0,200,0,0
1242215,280,8,170,103,50,48,0,200,0,0
1242225,280,8,171,104,50,48,0,200,0,0
1242225,280,8,172,105,50,48,0,200,0,0
1242235,280,8,174,107,50,48,0,200,0,0
1242245,280,8,175,108,50,48,0,200,0,0
1242266,280,8,176,109,50,48,0,200,0,0
1242285,280,8,177,110,50,48,0,200,0,0
1242295,2047,8,7,38,0,133,32,68,35,112
1242315,280,8,164,97,50,48,0,200,0,0
1242335,280,8,166,99,50,48,0,200,0,0
1242375,280,8,170,103,50,48,0,200,0,0
1242415,280,8,174,107,50,48,0,200,0,0
1242435,280,8,176,109,50,48,0,200,0,0
1242445,280,8,178,111,50,48,0,200,0,0
1242465,280,8,164,97,50,48,0,200,0,0
1242515,280,8,168,101,50,48,0,200,0,0
1242555,1021,8,0,0,0,60,32,0,0,128
1242555,280,8,172,105,50,48,0,200,0,0
1242595,280,8,48,109,50,48,0,72,0,0
1242605,2047,8,1,165,78,67,67,165,84,1
1242605,1021,8,1,0,6,0,0,8,18,128
1242625,280,8,36,97,50,48,0,72,0,0
1242635,280,8,37,98,50,48,0,72,0,0
1242645,1021,8,2,0,0,0,0,0,0,144
1242655,280,8,39,100,50,48,0,72,0,0
1242665,280,8,40,101,50,48,0,72,0,0
1242695,280,8,42,103,50,48,0,72,0,0
1242715,280,8,44,105,50,48,0,72,0,0
1242755,280,8,48,109,50,48,0,72,0,0
1242775,280,8,50,111,50,48,0,72,0,0
1242795,280,8,36,97,50,48,0,72,0,0
1242805,2047,8,3,51,12,141,225,32,39,52
1242805,280,8,38,99,50,48,0,72,0,0
1242845,280,8,41,102,50,48,0,72,0,0
1242915,280,8,48,109,50,48,0,72,0,0
1242975,280,8,38,99,50,48,0,72,0,0
1242995,2047,8,5,18,32,161,64,4,128,82
1242995,280,8,42,103,50,48,0,72,0,0
1243025,280,8,44,105,50,48,0,72,0,0
1243075,280,8,48,109,50,48,0,72,0,0
1243105,2047,8,6,88,55,91,7,176,204,200
1243105,1021,8,1,0,6,0,0,8,18,128
1243105,280,8,36,97,50,48,0,72,0,0
1243135,280,8,39,100,50,48,0,72,0,0
1243145,1021,8,2,0,0,0,0,0,0,144
1243145,280,8,40,101,50,48,0,72,0,0
1243165,280,8,42,103,50,48,0,72,0,0
1243185,280,8,43,104,50,48,0,72,0,0
1243215,280,8,46,107,50,48,0,72,0,0
1243255,280,8,50,111,50,48,0,72,0,0
1243295,280,8,38,99,50,48,0,72,0,0
1243305,2047,8,8,128,68,0,144,98,20,48
1243305,280,8,40,101,50,48,0,72,0,0
1243325,280,8,42,103,50,48,0,72,0,0
1243335,280,8,43,104,50,48,0,72,0,0
1243375,280,8,46,107,50,48,0,72,0,0
1243415,280,8,50,111,50,48,0,72,0,0
1243435,280,8,36,97,50,48,0,72,0,0
1243445,280,8,38,99,50,48,0,72,0,0
1243465,280,8,40,101,50,48,0,72,0,0
1243505,2047,8,1,165,78,67,67,165,84,1
1243515,280,8,44,105,50,48,0,72,0,0
1243555,1021,8,0,0,0,60,32,0,0,128
1243555,280,8,48,109,50,48,0,72,0,0
1243595,280,8,36,97,50,48,0,72,0,0
1243615,2047,8,2,71,86,109,142,81,207,39
1243615,1021,8,1,0,6,0,0,8,18,128
1243625,280,8,40,101,50,48,0,72,0,0
1243645,280,8,42,103,50,48,0,72,0,0
1243645,1021,8,2,0,0,0,0,0,0,144
1243655,280,8,43,104,50,48,0,72,0,0
1243675,280,8,45,106,50,48,0,72,0,0
1243685,280,8,46,107,50,48,0,72,0,0
1243705,280,8,48,109,50,48,0,72,0,0
1243745,280,8,35,96,50,48,0,72,0,0
1243785,280,8,39,100,50,48,0,72,0,0
1243795,2047,8,4,153,22,28,106,170,188,16
1243795,280,8,42,103,50,48,0,72,0,0
1243805,280,8,43,104,50,48,0,72,0,0
1243815,280,8,44,105,50,48,0,72,0,0
1243835,280,8,45,106,50,48,0,72,0,0
1243845,280,8,46,107,50,48,0,72,0,0
1243865,280,8,48,109,50,48,0,72,0,0
1243885,280,8,49,110,50,48,0,72,0,0
1243905,2047,8,5,18,32,161,64,4,128,82
1243905,280,8,36,97,50,48,0,72,0,0
1243945,280,8,39,100,50,48,0,72,0,0
1243975,280,8,42,103,50,48,0,72,0,0
1244005,2047,8,6,88,55,91,7,176,204,200
1244015,280,8,46,107,50,48,0,72,0,0
1244115,2047,8,7,38,0,133,32,68,35,112
1244115,1021,8,1,0,6,0,0,8,18,128
1244155,280,8,44,105,50,48,0,72,0,0
1244155,1021,8,2,0,0,0,0,0,0,144
1244175,280,8,46,107,50,48,0,72,0,0
1244195,280,8,48,109,50,48,0,72,0,0
1244205,280,8,50,111,50,48,0,72,0,0
1244225,280,8,36,97,50,48,0,72,0,0
1244235,280,8,37,98,50,48,0,72,0,0
1244255,280,8,39,100,50,48,0,72,0,0
1244265,280,8,40,101,50,48,0,72,0,0
1244295,280,8,42,103,50,48,0,72,0,0
1244315,280,8,44,105,50,48,0,72,0,0
1244335,280,8,46,107,50,48,0,72,0,0
1244355,280,8,48,109,50,48,0,72,0,0
1244375,280,8,50,111,50,48,0,72,0,0
1244395,280,8,36,97,50,48,0,72,0,0
1244405,280,8,38,99,50,48,0,72,0,0
1244425,280,8,40,101,50,48,0,72,0,0
1244435,280,8,41,102,50,48,0,72,0,0
1244445,280,8,42,103,50,48,0,72,0,0
1244455,280,8,43,104,50,48,0,72,0,0
1244465,280,8,44,105,50,48,0,72,0,0
1244495,280,8,46,107,50,48,0,72,0,0
1244515,280,8,48,109,50,48,0,72,0,0
1244535,280,8,50,111,50,48,0,72,0,0
1244555,280,8,36,97,50,48,0,72,0,0
1244595,280,8,40,101,50,48,0,72,0,0
1244615,2047,8,3,51,12,141,225,32,39,52
1244635,280,8,44,105,50,48,0,72,0,0
1244655,280,8,46,107,50,48,0,72,0,0
1244675,280,8,48,109,50,48,0,72,0,0
1244695,280,8,50,111,50,48,0,72,0,0
1244715,280,8,36,97,50,48,0,72,0,0
1244775,280,8,42,103,50,48,0,72,0,0
1244805,280,8,46,107,50,48,0,72,0,0
1244845,280,8,49,110,50,48,0,72,0,0
1244865,280,8,36,97,50,48,0,72,0,0
1244915,280,8,40,101,50,48,0,72,0,0
1244955,280,8,44,105,50,48,0,72,0,0
1244995,280,8,48,109,50,48,0,72,0,0
1245015,280,8,50,111,50,48,0,72,0,0
1245035,280,8,36,97,50,48,0,72,0,0
1245055,280,8,38,99,50,48,0,72,0,0
1245075,280,8,40,101,50,48,0,72,0,0
1245115,2047,8,8,128,68,0,144,98,20,48
1245115,1021,8,1,0,6,0,0,8,18,128
1245155,280,8,48,109,50,48,0,72,0,0
1245155,1021,8,2,0,0,0,0,0,0,144
1245175,280,8,50,111,50,48,0,72,0,0
1245215,280,8,38,99,50,48,0,72,0,0
1245255,280,8,42,103,50,48,0,72,0,0
1245295,280,8,46,107,50,48,0,72,0,0
1245335,280,8,50,111,50,48,0,72,0,0
1245375,280,8,38,99,50,48,0,72,0,0
1245415,280,8,42,103,50,48,0,72,0,0
1245455,280,8,46,107,50,48,0,72,0,0
1245475,280,8,48,109,50,48,0,72,0,0
1245495,280,8,50,111,50,48,0,72,0,0
1245515,280,8,36,97,50,48,0,72,0,0
1245535,280,8,38,99,50,48,0,72,0,0
1245545,1021,8,0,0,0,60,32,0,0,128
1245625,280,8,47,108,50,48,0,72,0,0
1245645,280,8,50,111,50,48,0,72,0,0
1245655,280,8,35,96,50,48,0,72,0,0
1245685,280,8,37,98,50,48,0,72,0,0
1245695,280,8,38,99,50,48,0,72,0,0
1245715,280,8,40,101,50,48,0,72,0,0
1245735,280,8,42,103,50,48,0,72,0,0
1245755,280,8,44,105,50,48,0,72,0,0
1245775,280,8,46,107,50,48,0,72,0,0
1245795,280,8,48,109,50,48,0,72,0,0
1245805,280,8,114,111,50,112,0,72,0,0
1245825,280,8,231,97,149,112,0,104,0,0
1245845,280,8,232,98,149,112,0,104,0,0
1246015,1016,8,3,8,128,0,25,73,20,33
1246625,280,8,46,96,149,48,0,232,8,0
1246665,280,8,50,100,149,48,0,232,8,0
1246705,2047,8,6,88,55,91,7,176,204,200
1247115,2047,8,1,165,78,67,67,165,84,1
1247155,280,8,51,101,149,48,0,232,8,0
1247195,280,8,55,105,149,48,0,232,8,0
1247235,280,8,59,109,149,48,0,232,8,0
1247275,280,8,47,97,149,48,0,232,8,0
1247495,280,8,21,103,149,48,0,200,8,0
1247505,280,8,23,105,149,48,0,200,8,0
1247525,280,8,25,107,149,48,0,200,8,0
1247545,280,8,26,108,149,48,0,200,8,0
1247595,280,8,15,97,149,48,0,200,8,0
1247605,1021,8,1,0,6,0,0,8,18,128
1247625,280,8,19,101,149,48,0,200,8,0
1247635,280,8,20,102,149,48,0,200,8,0
1247635,1021,8,2,0,0,0,0,0,0,144
1247635,280,8,21,103,149,48,0,200,8,0
1247645,280,8,22,104,149,48,0,200,8,0
1247655,280,8,23,105,149,48,0,200,8,0
1247675,280,8,24,106,149,48,0,200,8,0
1247685,280,8,25,107,149,48,0,200,8,0
1247695,280,8,27,109,149,48,0,200,8,0
1247715,280,8,28,110,149,48,0,200,8,0
1247725,280,8,29,111,149,48,0,200,8,0
1247745,280,8,15,97,149,48,0,200,8,0
1247775,280,8,17,99,149,48,0,200,8,0
1247815,280,8,21,103,149,48,0,200,8,0
1247855,280,8,25,107,149,48,0,200,8,0
1247865,280,8,27,109,149,48,0,200,8,0
1247885,280,8,29,111,149,48,0,200,8,0
1247915,280,8,15,97,149,48,0,200,8,0
1248075,280,8,15,97,149,48,0,200,8,0
1248105,2047,8,2,71,86,109,142,81,207,39
1248105,1021,8,1,0,6,0,0,8,18,128
1248105,280,8,19,101,149,48,0,200,8,0
1248145,280,8,22,104,149,48,0,200,8,0
1248155,1021,8,2,0,0,0,0,0,0,144
1248175,280,8,25,107,149,48,0,200,8,0
1248195,280,8,27,109,149,48,0,200,8,0
1248215,280,8,29,111,149,48,0,200,8,0
1248235,280,8,15,97,149,48,0,200,8,0
1248255,280,8,17,99,149,48,0,200,8,0
1248275,280,8,19,101,149,48,0,200,8,0
1248295,280,8,21,103,149,48,0,200,8,0
1248315,280,8,23,105,149,48,0,200,8,0
1248335,280,8,25,107,149,48,0,200,8,0
1248375,280,8,29,111,149,48,0,200,8,0
1248415,280,8,17,99,149,48,0,200,8,0
1248455,280,8,21,103,149,48,0,200,8,0
1248475,280,8,23,105,149,48,0,200,8,0
1248495,280,8,25,107,149,48,0,200,8,0
1248515,280,8,27,109,149,48,0,200,8,0
1248555,1021,8,0,0,0,60,32,0,0,128
1248595,280,8,19,101,149,48,0,200,8,0
1248615,2047,8,7,38,0,133,32,68,35,112
1248635,280,8,23,105,149,48,0,200,8,0
1248655,1021,8,2,0,0,0,0,0,0,144
1248655,280,8,25,107,149,48,0,200,8,0
1248675,280,8,27,109,149,48,0,200,8,0
1248695,280,8,29,111,149,48,0,200,8,0
1248715,280,8,15,97,149,48,0,200,8,0
1248755,280,8,19,101,149,48,0,200,8,0
1248765,280,8,21,103,149,48,0,200,8,0
1248785,280,8,23,105,149,48,0,200,8,0
1248805,2047,8,9,239,128,64,130,128,0,0
1248815,280,8,25,107,149,48,0,200,8,0
1248845,280,8,28,110,149,48,0,200,8,0
1248915,280,8,19,101,149,48,0,200,8,0
1248955,280,8,23,105,149,48,0,200,8,0
1248965,280,8,25,107,149,48,0,200,8,0
1248985,280,8,27,109,149,48,0,200,8,0
1248995,2047,8,2,71,86,109,142,81,207,39
1249035,280,8,15,97,149,48,0,200,8,0
1249075,280,8,19,101,149,48,0,200,8,0
1249115,2047,8,3,51,12,141,225,32,39,52
1249115,1021,8,1,0,6,0,0,8,18,128
1249145,1021,8,2,0,0,0,0,0,0,144
1249145,280,8,27,109,149,48,0,200,8,0
1249165,280,8,29,111,149,48,0,200,8,0
1249175,280,8,14,96,149,48,0,200,8,0
1249195,2047,8,4,153,22,28,106,170,188,16
1249205,280,8,17,99,149,48,0,200,8,0
1249235,280,8,19,101,149,48,0,200,8,0
1249275,280,8,23,105,149,48,0,200,8,0
1249315,280,8,27,109,149,48,0,200,8,0
1249375,280,8,17,99,149,48,0,200,8,0
1249405,280,8,21,103,149,48,0,200,8,0
1249445,280,8,24,106,149,48,0,200,8,0
1249455,280,8,25,107,149,48,0,200,8,0
1249475,280,8,27,109,149,48,0,200,8,0
1249495,280,8,29,111,149,48,0,200,8,0
1249535,280,8,17,99,149,48,0,200,8,0
1249555,1021,8,0,0,0,60,32,0,0,128
1249595,280,8,23,105,149,48,0,200,8,0
1249605,1021,8,1,0,6,0,0,8,18,128
1249625,280,8,27,109,149,48,0,200,8,0
1249645,280,8,28,110,149,48,0,200,8,0
1249645,1021,8,2,0,0,0,0,0,0,144
1249646,280,8,29,111,149,48,0,200,8,0
1249655,280,8,14,96,149,48,0,200,8,0
1249675,280,8,16,98,149,48,0,200,8,0
1249685,280,8,17,99,149,48,0,200,8,0
1249705,280,8,19,101,149,48,0,200,8,0
1249835,280,8,15,97,149,48,0,200,8,0
1249865,280,8,19,101,149,48,0,200,8,0
1249905,2047,8,2,71,86,109,142,81,207,39
1249915,280,8,23,105,149,48,0,200,8,0
1249925,280,8,25,107,149,48,0,200,8,0
1249975,280,8,29,111,149,48,0,200,8,0
1250015,280,8,17,99,149,48,0,200,8,0
1250035,280,8,19,101,149,48,0,200,8,0
1250055,1021,8,0,0,0,60,32,0,0,128
1250065,280,8,23,105,149,48,0,200,8,0
1250085,280,8,25,107,149,48,0,200,8,0
1250105,2047,8,4,153,22,28,106,170,188,16
1250115,280,8,28,110,149,48,0,200,8,0
1250145,1021,8,2,0,0,0,0,0,0,144
1250145,280,8,15,97,149,48,0,200,8,0
1250165,280,8,17,99,149,48,0,200,8,0
1250205,2047,8,5,18,32,161,64,4,128,82
1250335,280,8,17,99,149,48,0,200,8,0
1250375,280,8,21,103,149,48,0,200,8,0
1250415,280,8,25,107,149,48,0,200,8,0
1250435,280,8,27,109,149,48,0,200,8,0
1250445,280,8,29,111,149,48,0,200,8,0
1250465,280,8,15,97,149,48,0,200,8,0
1250505,2047,8,8,128,68,0,144,98,20,48
1250515,280,8,19,101,149,48,0,200,8,0
1250545,1021,8,0,0,0,60,32,0,0,128
1250545,280,8,23,105,149,48,0,200,8,0
1250585,280,8,26,108,149,48,0,200,8,0
1250605,2047,8,9,239,128,64,130,128,0,0
1250615,280,8,14,96,149,48,0,200,8,0
1250645,280,8,16,98,149,48,0,200,8,0
1250645,1021,8,2,0,0,0,0,0,0,144
1250645,280,8,17,99,149,48,0,200,8,0
1250685,280,8,20,102,149,48,0,200,8,0
1250705,2047,8,1,165,78,67,67,165,84,1
1250835,280,8,19,101,149,48,0,200,8,0
1250875,280,8,23,105,149,48,0,200,8,0
1250915,280,8,27,109,149,48,0,200,8,0
1250935,280,8,29,111,149,48,0,200,8,0
1250975,280,8,17,99,149,48,0,200,8,0
1251005,2047,8,4,153,22,28,106,170,188,16
1251015,280,8,21,103,149,48,0,200,8,0
1251115,2047,8,5,18,32,161,64,4,128,82
1251125,280,8,17,99,149,48,0,200,8,0
1251135,1021,8,2,0,0,0,0,0,0,144
1251135,280,8,19,101,149,48,0,200,8,0
1251155,280,8,20,102,149,48,0,200,8,0
1251165,280,8,21,103,149,48,0,200,8,0
1251195,280,8,23,105,149,48,0,200,8,0
1251205,2047,8,6,88,55,91,7,176,204,200
1251235,280,8,27,109,149,48,0,200,8,0
1251275,280,8,15,97,149,48,0,200,8,0
1251295,280,8,17,99,149,48,0,200,8,0
1251315,280,8,19,101,149,48,0,200,8,0
1251335,280,8,21,103,149,48,0,200,8,0
1251375,280,8,29,107,149,48,4,200,8,0
1251415,280,8,28,111,149,48,7,200,0,0
1251455,280,8,18,99,149,48,9,200,0,0
1251475,280,8,21,101,149,48,10,200,0,0
1251485,280,8,24,103,149,48,11,200,0,0
1251495,280,8,28,105,149,48,13,200,0,0
1251515,280,8,30,106,149,48,14,200,0,0
1251525,280,8,32,107,149,48,15,200,0,0
1251545,1021,8,0,0,0,60,32,0,0,128
1251545,280,8,35,109,149,48,16,200,0,0
1251555,280,8,212,110,149,48,16,200,176,0
1251595,280,8,24,97,149,48,16,200,0,1
1251655,1021,8,2,0,0,0,0,0,0,144
1251655,280,8,222,103,149,48,16,200,192,1
1251685,280,8,147,107,149,48,16,200,112,2
1251705,280,8,4,109,149,48,15,200,224,2
1251715,280,8,20,110,149,48,14,200,240,2
1251735,280,8,0,96,149,48,8,200,240,2
1251745,280,8,30,97,149,48,4,200,16,3
